"title","author","original"
"宮沢賢治の世界","中原中也","「新編中原中也全集第四巻評論・小説」角川書店"
"非文学的文士","中原中也","「新編中原中也全集第四巻評論・小説」角川書店"
"色盲検査表の話","石原忍","「現代日本記録全集9科学と技術」筑摩書房"
"西の京の思ひ出","和辻哲郎","「大和の古文化」近畿日本叢書、近畿日本鉄道"
"四十年前のエキスカージョン","和辻哲郎","「和辻哲郎全集補遺」岩波書店"
"影","北原白秋","「白秋全集3」岩波書店"
"「雪と花火」献辞","北原白秋","「白秋全集3」岩波書店"
"引越し","中原中也","「新編中原中也全集第四巻評論・小説」角川書店"
"鳴雪句集","内藤鳴雪","「現代日本文學大系95現代句集」筑摩書房"
"身の上や","長谷川伸","「日本の名随筆別巻25俳句」作品社"
"暮春嘆息","――立原道造君を憶ふ――","「三好達治全集第一卷」筑摩書房"
"ハートのクイン","THE QUEEN OF HEARTS","翻訳のRandolph Caldecott (1881) ""The Queen of Hearts"""
"パイとやきがたのはなし","THE TALE OF THE PIE AND THE PATTY-PAN","翻訳のBeatrix Potter (1905) ""The Tale of the Pie and the Patty-pan"""
"ジンジャー＆ピクルスのはなし","THE TALE OF GINGER AND PICKLES","翻訳のBeatrix Potter (1909) ""The Tale of Ginger and Pickles"""
"一度","中原中也","「新編中原中也全集第二巻詩※」角川書店"
"幼き恋の回顧","中原中也","「新編中原中也全集第二巻詩※」角川書店"
"倦怠者の持つ意志","中原中也","「新編中原中也全集第二巻詩※」角川書店"
"恋の後悔","中原中也","「新編中原中也全集第二巻詩※」角川書店"
"初夏","中原中也","「新編中原中也全集第二巻詩※」角川書店"
"情慾","中原中也","「新編中原中也全集第二巻詩※」角川書店"
"想像力の悲歌","中原中也","「新編中原中也全集第二巻詩※」角川書店"
"旅","中原中也","「新編中原中也全集第二巻詩※」角川書店"
"初恋","中原中也","「新編中原中也全集第二巻詩※」角川書店"
"春の日の怒","中原中也","「新編中原中也全集第二巻詩※」角川書店"
"春の夕暮","中原中也","「新編中原中也全集第二巻詩※」角川書店"
"迷つてゐます","中原中也","「新編中原中也全集第二巻詩※」角川書店"
"タバコとマントの恋","中原中也","「新編中原中也全集第二巻詩※」角川書店"
"（58号の電車で女郎買に行つた男が）","中原中也","「新編中原中也全集第二巻詩※」角川書店"
"（あなたが生れたその日に）","中原中也","「新編中原中也全集第二巻詩※」角川書店"
"（女）","中原中也","「新編中原中也全集第二巻詩※」角川書店"
"（過程に興味が存するばかりです）","中原中也","「新編中原中也全集第二巻詩※」角川書店"
"（仮定はないぞよ！）","中原中也","「新編中原中也全集第二巻詩※」角川書店"
"（概念が明白となれば）","中原中也","「新編中原中也全集第二巻詩※」角川書店"
"（汽車が聞える）","中原中也","「新編中原中也全集第二巻詩※」角川書店"
"（酒は誰でも酔はす）","中原中也","「新編中原中也全集第二巻詩※」角川書店"
"（酒）","中原中也","「新編中原中也全集第二巻詩※」角川書店"
"（題を附けるのが無理です）","中原中也","「新編中原中也全集第二巻詩※」角川書店"
"（天才が一度恋をすると）","中原中也","「新編中原中也全集第二巻詩※」角川書店"
"（成程）","中原中也","「新編中原中也全集第二巻詩※」角川書店"
"（何と物酷いのです）","中原中也","「新編中原中也全集第二巻詩※」角川書店"
"（風船玉の衝突）","中原中也","「新編中原中也全集第二巻詩※」角川書店"
"（不随意筋のケンクワ）","中原中也","「新編中原中也全集第二巻詩※」角川書店"
"（古る摺れた）","中原中也","「新編中原中也全集第二巻詩※」角川書店"
"（ダダイストが大砲だのに）","中原中也","「新編中原中也全集第二巻詩※」角川書店"
"（ダツクドツクダクン）","中原中也","「新編中原中也全集第二巻詩※」角川書店"
"（名詞の扱ひに）","中原中也","「新編中原中也全集第二巻詩※」角川書店"
"（最も純粋に意地悪い奴）","中原中也","「新編中原中也全集第二巻詩※」角川書店"
"（テンピにかけて）","中原中也","「新編中原中也全集第二巻詩※」角川書店"
"（頁頁頁）","中原中也","「新編中原中也全集第二巻詩※」角川書店"
"夜汽車の食堂","中原中也","「新編中原中也全集第四巻評論・小説」角川書店"
"ここが楢山","〈母を語る〉","「小津安二郎映畫讀本そして」フィルムアート社"
"浅草の喰べもの","久保田万太郎","「日本の名随筆59菜」作品社"
"文字に対する敏感","久保田万太郎","「日本の名随筆別巻88文字」作品社"
"第三者","INTERLOPER","「山岳文学選集九ザイルの三人」朋文堂"
"「ザイルの三人」訳者あとがき","妹尾韶夫","「山岳文学選集九ザイルの三人」朋文堂"
"マカーガー峽谷の秘密","THE SECRET OF MACARGER'S GULCH","「山岳文学選集九ザイルの三人」朋文堂"
"飛鳥山遠足","大町桂月","「桂月全集第二卷紀行一」興文社内桂月全集刊行會"
"狹山紀行","大町桂月","「桂月全集第二卷紀行一」興文社内桂月全集刊行會"
"「引札」のはなし","久保田万太郎","「日本の名随筆75商」作品社"
"還暦反逆","久保田万太郎","「日本の名随筆34老」作品社"
"夜店ばなし","久保田万太郎","「日本の名随筆72夜」作品社"
"餅を買う女","岡本綺堂","「綺堂随筆江戸の思い出」河出文庫、河出書房新社"
"聖ぷりずみすとに与う","室生犀星","「聖三稜玻璃」にんぎよ詩社"
"聖三稜玻璃","聖ぷりずみすとに與ふ","「聖三稜玻璃」にんぎよ詩社"
"日本推理小説の曲り角","十返肇","「宝石増刊号第14巻第12号」宝石社"
"青空文庫の提案","青空文庫編",""
"流儀の定め","觀世左近","「文藝春秋第十三年第一號（新年特別號）」文藝春秋社"
"愛の詩集","孝子実伝","「抒情小曲集・愛の詩集」講談社文芸文庫、講談社"
"母","長谷川伸","「日本の名随筆別巻25俳句」作品社"
"潟に關する聯想","柳田國男","「定本柳田國男集第二十九巻」筑摩書房"
"芸術統制是非","辰野隆","「「文藝春秋」にみる昭和史第一巻」文藝春秋"
"雨あがり","山之口貘","「日本の名随筆43雨」作品社"
"宝くじ・その後","始めてから十三年","「日本の名随筆別巻56賭事」作品社"
"初恋のやり直し","山之口貘","「日本の名随筆29恋」作品社"
"貧乏を売る","山之口貘","「日本の名随筆85貧」作品社"
"楽になったという話","山之口貘","「日本の名随筆別巻97昭和※」作品社"
"棋家の文章など","三好達治","「日本の名随筆別巻1囲碁」作品社"
"オルゴール","三好達治","「日本の名随筆39藝」作品社"
"土俵の夢","尾崎士郎","「日本の名随筆別巻2相撲」作品社"
"女性史研究の立場から","高群逸枝","「日本の名随筆別巻99歴史」作品社"
"蒼海を望みて思ふ","柳田國男","「定本柳田國男集第二十九巻」筑摩書房"
"ケシの花","三好達治","「花の名随筆5五月の花」作品社"
"もりのおひめさま","PRINZESSCHEN IM WALDE","翻訳のSibylle von Olfers (1909) ""Prinzesschen im Walde"""
"きつねめさんのはなし","THE TALE OF MR. TOD","翻訳のBeatrix Potter (1912) ""The Tale of Mr. Tod"""
"ごくあくウサギのものがたり","THE STORY OF A FIERCE BAD RABBIT","翻訳のBeatrix Potter (1906) ""The Story of a Fierce Bad Rabbit"""
"わるねずふたりぐみのはなし","THE TALE OF TWO BAD MICE","翻訳のBeatrix Potter (1904) ""The Tale of Two Bad Mice"""
"記憶ちがい","辰野隆","「日本の名随筆別巻44記憶」作品社"
"ＵＶ","石塚浩之","「三田文学第七十五巻第四十四号冬季号」三田文学会"
"桃太郎","石塚浩之","「三田文学第七十七巻第五十三号春季号」三田文学会"
"小桜姫物語","01 舌代","「霊界通信小桜姫物語」潮文社"
"小桜姫物語","02 序","「霊界通信小桜姫物語」潮文社"
"紙幣","小熊秀雄","「新版・小熊秀雄全集第一巻」創樹社"
"きのふは嵐けふは晴天","小熊秀雄","「新版・小熊秀雄全集第一巻」創樹社"
"託児所をつくれ","小熊秀雄","「新版・小熊秀雄全集第一巻」創樹社"
"静安寺の碑文","横光利一","「欧洲紀行」講談社文芸文庫、講談社"
"我等と日本","横光利一","「欧洲紀行」講談社文芸文庫、講談社"
"創始期の詩壇","蒲原有明","「明治文學全集58土井晩翠薄田泣菫蒲原有明集」筑摩書房"
"自然の復讐","丘浅次郎","「近代日本思想大系9丘浅次郎集」筑摩書房"
"秋","蔵原伸二郎","「近代浪漫派文庫29大木惇夫蔵原伸二郎」新学社"
"自序にかえて","――読売文学賞受賞の言葉――","「近代浪漫派文庫29大木惇夫蔵原伸二郎」新学社"
"五月の雉","蔵原伸二郎","「近代浪漫派文庫29大木惇夫蔵原伸二郎」新学社"
"狐","蔵原伸二郎","「近代浪漫派文庫29大木惇夫蔵原伸二郎」新学社"
"岸辺","蔵原伸二郎","「近代浪漫派文庫29大木惇夫蔵原伸二郎」新学社"
"岩魚","蔵原伸二郎","「近代浪漫派文庫29大木惇夫蔵原伸二郎」新学社"
"足跡","蔵原伸二郎","「近代浪漫派文庫29大木惇夫蔵原伸二郎」新学社"
"書簡大杉栄宛","（一九一六年五月三〇日）","「定本伊藤野枝全集第二巻評論・随筆・書簡1――『青鞜』の時代」學藝書林"
"三十六年前","森下雨村","「江戸川乱歩日本探偵小説事典」河出書房新社"
"高度八十マイル","中谷宇吉郎","「中谷宇吉郎集第八巻」岩波書店"
"寅彦の遺跡","中谷宇吉郎","「中谷宇吉郎集第八巻」岩波書店"
"南極・北極・熱帯の雪","中谷宇吉郎","「中谷宇吉郎集第八巻」岩波書店"
"栄養学小史","A Short History of Nutritional Science","Kenneth J. Carpenter, ""A Short History of Nutritional Science"" (J.Nutr. 2003)"
"グロスターのふくやさん","THE TAILOR OF GLOUCESTER","翻訳のBeatrix Potter (1903) ""The Tailor of Gloucester"""
"純粋に「日本的」な「鏡花世界」","谷崎潤一郎","「谷崎潤一郎全集第十九巻」中央公論新社"
"あひびき","林芙美子","「林芙美子全集第六巻」文泉堂出版"
"発端・電話事件","式場隆三郎","「日本の名随筆別巻70電話」"
"一人の芭蕉の問題","江戸川乱歩","「日本推理作家協会賞受賞作全集7幻影城」双葉文庫、双葉社"
"堺水族館の歌","安西冬衛","「ふるさと文学館第三三巻【大阪※】」ぎょうせい"
"神經質に對する余の特殊療法","森田正馬","「神經質及神經衰弱症の療法」精神醫學叢書、日本精神醫學會"
"ダゴン","DAGON","翻訳の""Dagon"""
"簡易銷夏法","長塚節","「長塚節全集第五巻」春陽堂書店"
